EmployeeID,FullName,Gender,Citizenship,LanguagesSpoken,Department,AnnualSalary,SocialSecurityNumber,Age,YearsOfExperience
8703,Kenneth Henderson,Female,USA,French,Product,49004.6,217-08-1181,38,19
8704,Kimberly Williams,Male,USA,Spanish,Legal,132205.69,201-13-5434,29,7
8705,Stephanie Armstrong,Female,USA,None,Administrative,114526.9,719-09-9790,40,22
8706,Kelly Sloan,Female,China,None,Product,100125.06,107-23-7954,25,5
8707,Courtney Salazar,Male,USA,"Spanish, Arabic",Product,50943.09,492-94-3418,69,48
8708,Bobby Evans,Female,USA,Spanish,Human Resource,133287.3,854-89-5272,57,36
8709,Sean Blankenship,Female,Taiwan,None,Product,45071.43,338-71-0947,41,22
8710,Rebecca Mcgee,Male,USA,Hindi,Product,118584.28,497-70-6702,42,22
8711,Bryan Rice,Male,USA,Mandarin,Administrative,118691.68,740-74-8425,38,20
8712,Cody Weeks,Female,Philippines,"Arabic, Mandarin",Sales,136091.16,575-41-3939,54,36
8713,Heather Newton,Female,USA,Mandarin,Operations,152709.45,011-90-5123,40,21
8714,Andrew Harris,Female,USA,"Hindi, Hindi",Product,125178.09,737-23-8422,28,7
8715,Douglas Johnson,Male,China,None,I/T,61939.31,509-66-9186,25,6
8716,Alvin Hayes,Male,China,None,I/T,130264.61,319-18-0969,54,35
8717,Doris Wilson,Female,USA,None,Operations,98459.64,550-62-4367,57,36
8718,Rachel Thompson,Female,China,"French, Hindi",Finance,95174.04,743-07-4196,26,4
8719,Thomas Powell,Female,China,Spanish,Administrative,158703.26,477-51-3576,50,28
8720,Alexander Johnson,Male,India,"Spanish, Arabic",Product,96228.35,727-08-1153,51,33
8721,Michael Dominguez,Male,USA,Hindi,Product,133769.89,751-44-6686,69,48
8722,John Watts,Male,USA,Hindi,Product,114559.14,831-84-8868,30,11
8723,Kathleen Torres,Male,Philippines,"French, Spanish",Sales,89804.07,839-31-9683,49,31
8724,Amanda Wilson,Male,India,Arabic,Administrative,80132.92,402-61-6922,30,8
8725,Johnny Lane,Male,India,Mandarin,Sales,98393.72,623-73-7541,54,32
8726,Angela Vasquez,Male,India,None,I/T,40261.29,814-66-6118,35,14
8727,Kaitlyn Mcclure,Female,USA,"Arabic, Mandarin",Product,97903.0,146-92-6182,42,21
8728,Courtney Bowman,Male,USA,None,Marketing,132231.04,832-98-0819,29,7
8729,Michael Nguyen,Male,USA,Arabic,I/T,66218.23,221-47-8299,30,11
8730,Sarah Norman,Female,USA,Hindi,Marketing,57699.55,894-31-5145,69,50
8731,Sarah Fuller,Female,India,"Hindi, Mandarin",I/T,145754.36,606-46-8990,68,46
8732,Ryan Torres,Male,USA,None,Marketing,137440.74,333-28-7640,52,32
8733,William Nelson,Male,USA,None,Administrative,127469.23,679-14-4316,28,9
8734,Collin Mcdonald,Male,USA,None,Sales,52175.87,598-70-0797,54,35
8735,Sarah Tate,Female,China,None,Operations,54535.44,164-31-9091,36,14
8736,Albert Ochoa,Female,China,None,Product,131768.0,143-68-3236,32,11
8737,Kimberly Morgan,Male,USA,"Spanish, French",Product,141316.85,546-65-9503,48,30
8738,Tammy Wilson,Male,China,None,Sales,154204.04,484-81-2941,35,16
8739,Brenda Huff,Male,USA,French,Product,102664.83,576-35-1253,29,7
8740,Chad Jefferson,Male,USA,None,Legal,83153.49,656-03-0333,57,36
8741,Matthew Davies,Male,USA,"Arabic, Arabic",Operations,152278.29,277-89-5762,66,48
8742,Robert Jones,Male,USA,None,Marketing,133225.77,493-59-6514,63,44
8743,Ricardo Watson,Male,India,None,Product,108074.63,259-60-3629,56,36
8744,Lauren Ramirez,Female,USA,Arabic,Human Resource,115261.07,103-18-2764,28,8
8745,Sarah Warner,Male,India,"Hindi, Mandarin",Product,68910.84,078-55-0796,24,4
8746,Latoya Adams,Female,USA,Mandarin,Operations,101878.34,073-55-9603,51,32
8747,Wendy Mcdonald,Female,USA,None,Operations,129022.98,599-82-7755,36,16
8748,Alexandria Esparza,Male,USA,Arabic,Sales,88110.04,770-92-5080,37,18
8749,John Singh,Female,India,Mandarin,Operations,126333.98,284-58-0255,28,10
8750,Kathryn Garrett,Male,USA,Hindi,Marketing,77728.84,226-29-3170,41,21
8751,Jamie Moses,Female,USA,"Mandarin, Spanish",Legal,104188.41,027-52-2392,31,11
8752,Barry Wilson,Female,USA,"French, French",Marketing,147578.01,494-40-5944,41,20
8753,Alejandra Griffin,Male,USA,Mandarin,Operations,65094.5,331-41-2302,31,9
8754,David Jackson,Female,USA,Hindi,I/T,48874.56,219-05-8940,46,26
8755,Brian Parker,Female,Taiwan,None,Human Resource,159150.33,693-59-1707,60,40
8756,Rachel Hayes,Male,USA,French,Sales,77009.55,103-04-9324,44,26
8757,Marvin Solis,Female,USA,None,Sales,108263.87,478-18-3622,25,3
8758,Megan Rivera,Male,USA,"Arabic, French",I/T,145573.45,121-59-0536,46,25
8759,Shannon Adams,Male,USA,None,Operations,65275.76,418-56-1627,50,32
8760,Scott Jones,Male,China,None,Product,59101.94,085-05-4063,31,9
8761,Ashley Simpson,Female,USA,None,Marketing,46853.09,135-35-8035,53,34
8762,Matthew Pennington,Male,USA,"Spanish, Mandarin",Operations,142662.3,746-93-2821,30,12
8763,Marvin Davila,Male,USA,None,Marketing,106538.13,043-98-4394,36,18
8764,Vincent Allen,Female,USA,"Spanish, Hindi",Legal,147602.21,801-43-5582,42,21
8765,Darren Perez,Female,USA,Arabic,Sales,149285.94,316-72-4524,63,42
8766,Sheila Clark,Female,USA,None,Human Resource,75161.15,679-45-9136,50,29
8767,Tami Brown,Female,India,"Hindi, Spanish",Finance,133844.78,584-61-7250,61,42
8768,Christopher Castillo,Female,USA,None,Operations,143436.32,140-92-2770,33,14
8769,Kristen Wiggins,Female,Canada,"Mandarin, Arabic",Operations,148147.84,222-59-3170,69,50
8770,Jennifer Bailey,Male,USA,None,Product,65833.8,312-41-3278,68,49
8771,Kayla Freeman,Male,China,Spanish,Operations,58474.65,695-39-1425,29,10
8772,Julia James,Female,USA,"Spanish, Hindi",Product,75462.81,312-80-3100,34,16
8773,Brandon Mercer,Male,China,"Arabic, French",Sales,157279.42,819-86-9972,33,14
8774,Joseph Shields,Male,USA,French,Product,65156.33,729-13-4057,33,12
8775,Katherine Hill,Male,USA,French,Marketing,128529.99,317-70-2732,55,37
8776,Melanie Stevens,Female,USA,None,Product,146861.22,450-09-6354,61,42
8777,Dylan Nguyen,Female,USA,None,Operations,136851.66,032-01-2135,48,28
8778,Karen Moore,Male,USA,French,Sales,45704.17,864-16-6029,62,40
8779,Desiree Thompson,Female,USA,None,Operations,56617.97,040-40-5559,25,6
8780,Amy Archer,Female,USA,Arabic,Sales,112882.61,068-45-7010,29,7
8781,Gary Walton,Female,USA,Hindi,Administrative,113309.04,061-66-9641,69,48
8782,Elizabeth Grant,Female,India,Arabic,Marketing,136263.14,871-66-2538,39,19
8783,Elaine Barrett,Male,Canada,Spanish,Human Resource,107886.02,364-86-0657,60,41
8784,Jonathan Edwards,Female,USA,None,Operations,131512.12,411-72-0160,34,15
8785,Michelle Mann,Male,USA,Arabic,I/T,46325.22,460-12-7598,30,9
8786,James Smith,Male,USA,"Spanish, Spanish",Product,109738.04,790-14-1046,34,14
8787,Michael Taylor,Female,USA,"Hindi, Arabic",Finance,111857.83,173-14-7060,37,15
8788,Zachary Shaffer,Male,USA,None,Sales,72514.3,388-88-4364,26,6
8789,Tracy Lopez,Female,India,None,Product,93601.53,856-95-4248,38,16
8790,Joshua Taylor,Female,India,None,Human Resource,87593.02,034-22-9720,30,10
8791,David Mclaughlin,Female,USA,"Spanish, Arabic",Administrative,107310.26,486-08-2790,59,37
8792,Laura Reeves,Male,USA,None,Finance,138158.09,111-69-6854,38,19
8793,Jordan Hayes,Male,USA,"Mandarin, Spanish",Marketing,92951.12,819-67-7276,61,42
8794,Daniel Walker,Female,USA,"French, Hindi",Product,86384.99,632-17-7961,52,32
8795,Julie Combs,Male,USA,None,Sales,69275.36,808-28-7020,37,19
8796,Cynthia Pearson,Male,USA,None,Marketing,90151.63,032-35-4997,56,35
8797,Stephen Roberts,Female,USA,None,I/T,83500.54,154-43-9315,29,8
8798,Jessica Castillo,Female,India,Hindi,Product,44904.77,602-09-3443,46,24
8799,Colin Martinez,Male,Mexico,None,Product,64377.54,626-14-2070,33,14
8800,Rachel Booth,Male,USA,"Mandarin, Arabic",Operations,132929.6,761-99-1224,47,26
8801,Ronald Wilson,Female,USA,Hindi,Sales,134436.98,013-62-4458,57,39
8802,Andrea Mason,Male,USA,None,Product,112165.52,250-69-8085,31,9
8803,Terry Cole,Male,Mexico,Arabic,Human Resource,145425.74,276-50-2654,67,49
8804,Michael Jackson,Female,India,None,Operations,44511.06,290-17-8158,44,25
8805,Andrea Reynolds,Female,India,None,Product,123686.6,828-44-8006,55,35
8806,Rebecca Rivera,Female,Canada,Hindi,Operations,150622.77,413-33-6916,69,47
8807,Kyle Lang,Female,USA,None,Operations,59768.76,633-76-8517,32,14
8808,David Suarez,Female,USA,French,Human Resource,159716.2,040-19-9841,48,30
8809,Paul Davila,Male,USA,"Hindi, Spanish",Product,155228.22,498-84-2037,63,45
8810,Michelle Barber,Male,USA,None,Sales,129971.25,823-83-8229,64,44
8811,James Garrett,Female,India,None,Operations,59856.09,487-42-0596,34,15
8812,John Reeves,Male,USA,None,Product,88726.28,755-29-4343,47,25
8813,Michael Graham,Female,USA,None,Marketing,113176.04,637-16-6224,57,35
8814,Janet Green,Male,China,"Arabic, Arabic",Sales,70863.11,470-19-4990,40,21
8815,Joseph Perez,Female,USA,"Hindi, Hindi",Human Resource,154968.02,126-61-9238,53,32
8816,Joseph Collins,Female,USA,None,Administrative,116378.99,430-33-3989,36,16
8817,Donna Erickson,Female,USA,Hindi,Product,80346.77,315-10-4373,34,13
8818,Troy Johnson,Male,India,None,Product,119383.62,881-83-2399,45,26
8819,Michael Robbins,Male,India,Arabic,Operations,117735.35,740-75-0667,34,15
8820,Lisa Kemp,Male,India,None,I/T,80330.89,421-76-5957,28,6
8821,Daniel Martin,Female,China,Spanish,Administrative,71361.32,079-71-2221,56,36
8822,Robert Williams,Male,Taiwan,"Hindi, French",Administrative,48948.74,615-72-3318,61,41
8823,Jared Lowery,Female,USA,"Mandarin, Spanish",I/T,134610.29,371-31-3285,49,27
8824,Jessica Collins,Female,USA,Hindi,Finance,91699.13,257-80-5766,35,17
8825,Julia Butler,Male,USA,Hindi,Administrative,124688.25,430-56-1150,37,15
8826,William Levine,Male,USA,None,Legal,136978.07,322-05-1718,43,22
8827,Dr. James Carey,Male,USA,Arabic,Finance,88453.11,439-49-5838,42,24
8828,William Anderson,Male,Taiwan,Arabic,I/T,85852.26,273-83-8770,65,43
8829,Amanda Duffy,Female,China,"Spanish, French",Finance,49614.33,439-56-7729,28,7
8830,Seth Reed,Female,China,None,Marketing,101356.3,879-56-7841,57,36
8831,Erin Gray,Female,Philippines,None,Administrative,85013.75,513-42-6921,57,36
8832,Jennifer Olson,Female,Philippines,"Arabic, French",Product,47573.05,828-55-5259,29,9
8833,Christopher Riddle,Female,USA,"French, Mandarin",Administrative,111703.46,740-14-5545,49,29
8834,Jonathan Mcclure,Male,USA,None,Human Resource,108113.59,258-81-8217,32,10
8835,Matthew Burnett,Male,USA,None,Administrative,67183.23,809-82-3863,59,41
8836,Taylor Chavez,Male,China,None,Human Resource,56410.33,646-68-3889,51,31
8837,Mitchell Smith,Male,USA,"Hindi, French",Human Resource,50910.35,007-48-2645,65,47
8838,Brandon Richardson,Male,USA,Arabic,Operations,75012.04,861-39-2956,34,12
8839,Stephanie Cook,Male,India,None,Operations,62931.79,373-35-3975,26,5
8840,Christopher Gallegos,Male,USA,Arabic,Product,88247.32,628-79-0213,32,10
8841,Tanya Kelly,Male,USA,None,Human Resource,128625.63,541-48-8743,41,23
8842,Nathaniel Hinton,Male,USA,Hindi,Administrative,140726.91,492-34-8330,38,18
8843,Scott Burton,Female,USA,"Mandarin, Hindi",Product,85812.5,895-24-1958,48,30
8844,Nicole Smith,Male,China,"Arabic, Hindi",I/T,129855.75,683-03-9469,62,41
8845,Tara Diaz,Female,India,"Arabic, Hindi",I/T,84862.67,073-60-1573,45,23
8846,Charles Mclaughlin,Male,USA,None,Human Resource,117497.68,089-79-7024,58,39
8847,Karen Smith,Female,USA,Mandarin,Operations,52896.41,730-62-7704,66,46
8848,Emily Meyer,Male,USA,Mandarin,Operations,81504.41,643-96-0108,51,32
8849,Martha Green,Male,USA,Spanish,Operations,134082.51,710-94-3355,58,39
8850,David Cruz,Male,USA,None,Finance,138709.24,474-39-9181,45,23
8851,John Johnson,Male,USA,"Hindi, Arabic",Sales,88757.73,450-67-4691,46,27
8852,Emily Carr,Male,USA,"Arabic, Mandarin",Product,44404.76,884-06-3101,67,46
8853,Douglas Saunders,Male,USA,"French, French",Sales,154757.19,452-36-7965,38,20
8854,David Ward,Female,USA,"Arabic, Arabic",Marketing,131783.68,362-51-4936,45,27
8855,David Haynes,Male,USA,None,I/T,117124.79,120-24-4502,61,39
8856,Jeremy Duncan,Male,India,None,Product,133935.56,548-78-2993,44,24
8857,Benjamin Bauer,Male,USA,"French, French",Administrative,60088.65,640-46-2305,65,46
8858,Frank Nielsen,Female,South Korea,Spanish,Human Resource,65684.85,792-21-6280,30,8
8859,James Ford,Female,USA,"French, Hindi",Finance,78395.02,726-92-5151,65,43
8860,Sarah Cooper,Female,USA,None,Operations,72089.41,315-74-6971,36,16
8861,Sarah Jackson,Female,USA,None,Administrative,102478.74,625-36-4754,64,42
8862,Christian Mcintyre,Male,Philippines,Spanish,Legal,132578.62,624-59-7217,28,9
8863,Kristina Hart,Female,USA,None,Finance,101790.15,233-40-0284,55,36
8864,Rachel Hudson,Male,Canada,None,Marketing,51023.55,669-70-4005,65,45
8865,Anthony Thompson,Female,China,Mandarin,Human Resource,102588.07,701-48-5132,48,30
8866,Robert Adams,Male,India,"Arabic, Hindi",Product,93891.62,820-12-5437,34,14
8867,Lisa Potts,Male,Canada,"French, Mandarin",Legal,110758.04,853-43-9570,58,37
8868,Nancy Perez,Male,USA,French,I/T,140165.63,310-55-9848,27,8
8869,Scott Pearson,Female,USA,"Hindi, French",Product,76611.02,342-69-0051,58,40
8870,Betty Williams,Male,USA,None,Product,82952.83,794-55-8208,32,12
8871,Madison Garza,Female,India,None,Operations,115054.73,691-26-8834,50,29
8872,Nicole Chang,Male,USA,French,Finance,142822.52,349-94-6535,39,20
8873,Mr. Samuel Wilson,Male,China,None,I/T,89110.79,406-12-1149,57,35
8874,Kimberly Brooks,Female,USA,"Arabic, Arabic",Operations,61517.2,883-67-0262,61,39
8875,Keith Martin,Male,USA,None,Human Resource,87062.6,362-95-3882,62,44
8876,Brian Dixon,Female,USA,None,Marketing,83490.37,010-47-7669,50,31
8877,Brett Adams,Male,USA,None,Product,41823.05,217-21-3270,46,28
8878,Joanna Mills,Male,USA,"Hindi, Mandarin",Administrative,64502.55,665-76-8092,69,48
8879,James Calderon,Male,USA,"Spanish, Arabic",Sales,76623.2,356-76-0938,45,23
8880,Madison Jones,Male,India,Arabic,Operations,100699.11,876-60-7642,37,19
8881,Jon Watkins,Female,Mexico,None,Legal,157850.34,842-15-7452,58,39
8882,Timothy Reyes,Female,USA,"Mandarin, Hindi",Operations,137346.81,443-68-7662,57,35
8883,Thomas Bautista,Male,Canada,None,Product,152784.75,613-24-6238,46,27
8884,Melissa Lewis,Male,USA,None,I/T,149382.05,831-53-2561,25,6
8885,David Tran,Female,China,"French, Mandarin",Product,121530.57,853-54-8496,42,21
8886,Jeffrey Le,Male,China,"Mandarin, French",Legal,87616.64,412-60-3539,61,41
8887,Edward Lee,Female,China,None,Marketing,55269.21,554-81-5572,42,21
8888,Rebecca Rios,Male,USA,None,Sales,76116.75,733-11-9156,25,5
8889,Heather Castaneda,Female,USA,None,Sales,118895.58,670-47-1784,56,37
8890,Rhonda Elliott,Female,USA,"French, Mandarin",Sales,115891.61,462-77-5077,69,50
8891,Lynn Byrd,Male,USA,None,Sales,144243.0,389-02-6521,24,3
8892,Michael Lee,Female,South Korea,None,Product,149746.99,670-74-3137,58,36
8893,Laura Watkins,Female,India,French,Marketing,136203.22,727-49-3820,33,15
8894,Jamie Werner,Female,USA,"Arabic, Mandarin",Product,112864.27,385-35-1217,46,28
8895,Alexander Garcia,Male,USA,None,Sales,95564.69,389-03-4540,45,27
8896,Dana Castillo,Male,India,None,Marketing,56370.04,347-96-8023,30,9
8897,Linda Camacho,Male,USA,None,I/T,141235.79,629-21-2354,25,6
8898,Stephanie Morrison,Female,USA,None,Product,107107.56,752-58-8111,67,47
8899,Alexander Rhodes,Female,China,"Hindi, Arabic",Human Resource,43547.9,174-09-4068,34,13
8900,Scott Anderson,Female,USA,"Arabic, Arabic",Human Resource,117569.92,337-57-6669,28,7
8901,Molly Carroll,Male,USA,None,Sales,79923.49,857-93-0135,37,17
8902,Nicole Durham,Male,USA,French,Administrative,49555.43,681-24-8625,31,9
8903,Mary Garrett,Male,USA,None,Operations,80319.32,245-29-4820,51,32
8904,Greg Mccoy,Female,USA,"Mandarin, Hindi",Human Resource,103602.12,325-99-4989,64,44
8905,Joseph Brown,Female,USA,Spanish,Sales,86467.24,449-28-1267,50,30
8906,Shane Bolton,Male,India,"Spanish, Spanish",Sales,99937.5,326-80-9658,38,20
8907,Christina Gonzalez,Male,India,Mandarin,Sales,112285.45,119-96-2830,28,6
8908,Kathleen Flynn,Male,USA,Hindi,Operations,73558.69,021-70-2942,67,45
8909,James Donovan,Male,Canada,Mandarin,I/T,139123.0,474-66-4825,66,47
8910,Matthew Jackson,Female,China,Arabic,Legal,159446.79,721-54-1001,69,49
8911,Angela Luna,Female,India,Spanish,Operations,135600.49,255-85-1507,60,40
8912,Michael Wheeler,Female,USA,Arabic,Human Resource,94033.87,668-01-1097,55,35
8913,Jacqueline Ross,Male,USA,"Mandarin, Spanish",Operations,109772.08,749-51-6183,68,50
8914,Jennifer Smith,Female,USA,"Arabic, Mandarin",Product,137728.73,365-89-2153,33,13
8915,Kimberly Young,Female,USA,"French, Spanish",Operations,73686.72,751-99-9469,67,45
8916,Mark Vaughn,Female,USA,"Mandarin, French",Human Resource,153285.88,120-77-6102,60,42
8917,Robin Roberts,Male,USA,Mandarin,Human Resource,44890.82,244-16-2892,24,6
8918,Christopher Gallagher,Male,USA,"French, Hindi",Product,111762.6,479-69-5589,40,21
8919,Cindy Yates,Male,India,"Arabic, Arabic",Operations,88493.36,395-96-8751,51,29
8920,Megan Hardy,Female,USA,French,Human Resource,156379.07,098-26-7099,58,36
8921,Natalie Velez,Female,South Korea,None,Product,72430.18,466-69-2735,28,6
8922,Angie Daniels,Female,China,Spanish,Finance,46686.37,254-76-6618,42,21
8923,Robin Huffman,Female,USA,None,Administrative,100994.2,712-20-2439,29,7
8924,Felicia Miller,Male,China,None,Human Resource,137756.09,895-60-3648,33,13
8925,Kenneth White,Female,India,None,Marketing,62698.63,434-50-2076,42,24
8926,Randall Miller,Female,USA,None,Sales,140966.53,569-75-9854,60,41
8927,Patrick Miller,Female,USA,None,I/T,143191.63,244-42-9569,58,37
8928,Adam Ward,Female,USA,"Arabic, Mandarin",I/T,127102.59,036-02-8907,51,29
8929,Stephanie Johnston,Female,South Korea,None,Finance,112949.17,393-62-0280,69,47
8930,Jerry Price,Female,India,French,Sales,96751.0,759-93-0138,54,36
8931,Craig Conner,Male,China,Mandarin,Product,112128.76,334-94-2234,57,37
8932,David Perry,Female,USA,Spanish,Product,117633.21,439-71-0577,28,10
8933,Ryan Johnson,Female,USA,French,Operations,145321.32,582-80-0534,39,18
8934,Heather Russell,Female,USA,"Arabic, Hindi",Operations,103175.89,881-10-3866,42,21
8935,Rachel Harris,Male,USA,None,Operations,129909.15,096-86-0927,65,45
8936,William Martinez,Female,USA,None,Operations,63747.85,240-61-2784,39,20
8937,David Mccarthy,Male,USA,None,Sales,74359.14,303-47-8745,44,26
8938,Erin Levy,Male,China,None,I/T,83401.46,250-77-2856,51,31
8939,Christopher Walton,Female,USA,None,Marketing,144189.59,659-60-6959,57,36
8940,Mr. Alejandro Brewer Jr.,Female,USA,Spanish,Human Resource,61410.24,008-26-4883,37,19
8941,Jodi Morgan,Female,USA,None,Human Resource,87370.03,164-22-8815,44,25
8942,Jonathan Johnson,Male,USA,French,Human Resource,71714.34,363-83-8407,38,19
8943,Amanda Anderson,Male,USA,None,Operations,142060.35,411-08-8846,55,36
8944,Wendy Henderson,Male,India,Spanish,Operations,87781.92,492-58-3704,69,49
8945,Lindsey Dudley,Female,USA,None,Human Resource,58475.75,779-17-0588,34,16
8946,Brent Price,Female,USA,None,Operations,65933.94,440-78-5266,44,25
8947,Linda Ballard,Male,USA,Hindi,I/T,122495.29,556-05-1472,66,48
8948,Tara Carey,Male,USA,"French, Mandarin",Product,151074.81,761-27-4754,44,23
8949,Daniel Higgins,Female,India,French,Product,148886.06,609-20-8799,31,12
8950,Joshua Martinez,Male,USA,Mandarin,Operations,79301.28,128-23-7277,34,13
8951,Megan Wolf,Male,USA,"Spanish, Spanish",Product,127893.04,101-86-8267,53,31
8952,Mr. Mark Rojas,Male,USA,None,Finance,79138.46,314-04-1174,38,19
8953,Lonnie Lopez,Male,USA,"Mandarin, Hindi",Administrative,151527.2,198-86-2109,69,48
8954,Marc Mendoza,Male,USA,Arabic,I/T,92386.28,586-72-0048,51,30
8955,David Davis,Male,USA,None,Human Resource,81746.62,418-32-8695,54,35
8956,Jonathan Gilmore,Male,USA,Spanish,Administrative,122874.49,130-77-3987,46,26
8957,Michael Smith,Female,India,Spanish,Marketing,106339.22,554-73-9673,44,24
8958,Michelle Yu,Female,USA,French,Operations,85639.92,347-57-1855,61,42
8959,Michael Christensen,Female,China,French,Operations,72915.8,345-92-8791,30,10
8960,Lydia Lee,Male,Canada,Hindi,Operations,126104.82,811-65-7046,57,38
8961,Stephen Mitchell,Female,Canada,"Hindi, Spanish",Administrative,157608.05,157-44-2692,60,42
8962,Thomas Dunn,Male,USA,None,Administrative,128036.51,618-60-0851,27,6
8963,Ricky Allen,Female,USA,None,Administrative,116758.65,329-06-0169,68,50
8964,Daniel Hopkins,Female,China,"Spanish, French",Operations,80533.34,459-74-0984,58,38
8965,Jorge Cole,Female,USA,"French, Spanish",Operations,105079.21,216-44-3960,26,6
